634252	1899171	0
634252	2894755	4
634252	2725940	0
634252	7998594	0
634252	35200	0
634252	359735	4
634252	5233420	0
634252	640468	0
634252	1759089	0
634252	2682188	0
634252	712304	0
634252	8014577	0
634252	4826837	0
634252	3268096	0
634252	4611029	0
634252	2895877	0
634252	5961413	4
634252	868060	0
634252	7412246	0
634252	3188256	0
634252	5427424	0
634252	4079512	0
634252	2904172	0
634252	3763926	0
634252	8221465	0
634252	3213764	0
634252	1964456	0
634252	125562	0
634252	7951991	0
634252	629582	0
634252	850737	0
634252	242660	1
634252	3197657	2
634252	7096090	2
634252	2476400	0
634252	3823661	0
634252	8088268	1
634252	8559508	0
634252	3064486	0
634252	2588426	0
634252	4569644	0
634252	2197579	0
634252	2894746	0
634252	7153209	4
634252	2285292	0
634252	911768	1
634252	1592633	0
634252	2959264	0
634252	8643734	0
634252	7050792	0
634252	7619758	0
634252	7560293	0
634252	2293542	0
634252	1627269	0
634252	4560151	0
634252	3188923	0
634252	5915934	0
634252	2145622	4
634252	4489793	0
634252	3000774	0
634252	1759092	0
634252	4079514	0
634252	1046804	0
634252	1689615	0
634252	1379811	0
634252	1878339	3
634252	8318171	0
634252	3987121	0
634252	6388887	0
634252	2159186	0
634252	3705464	0
634252	5170940	0
634252	8796931	0
634252	7406231	0
634252	7051806	0
634252	1064779	0
634252	1964462	0
634252	2236913	4
634252	6258556	0
634252	6290022	0
634252	783221	0
634252	4577122	0
634252	3043973	0
634252	3859750	0
634252	5858328	0
491666	2021285	4
491666	1003584	0
491666	4802235	4
491666	2397475	4
491666	6266334	0
491666	7447488	3
491666	99984	4
491666	5568616	0
491666	436833	3
491666	2174777	0
491666	6653460	2
491666	4110904	0
491666	4409891	3
491666	6462390	4
491666	5349507	0
491666	23714	4
491666	309941	2
491666	8730430	0
491666	6567030	0
491666	4378307	3
491666	1726412	3
491666	2002679	4
491666	3897197	4
491666	4072027	0
491666	404738	0
491666	6947121	0
491666	6184064	3
491666	8621393	1
491666	5674230	0
491666	2497437	4
491666	2002680	0
491666	8468192	3
491666	3347780	1
491666	3248376	0
491666	8032948	0
491666	3463463	4
491666	915622	0
491666	6187462	0
491666	404857	4
491666	982505	0
491666	2750971	3
491666	2021280	4
491666	5743410	0
491666	6339166	2
491666	1852632	4
491666	3910895	0
491666	3891251	4
491666	5868469	0
491666	3306467	0
491666	2666321	0
491666	3798247	0
491666	379754	0
491666	7529434	0
491666	7854822	4
491666	1058832	3
491666	5155226	3
491666	5130256	0
491666	5385334	0
491666	2033792	0
491666	436830	2
491666	5859538	1
491666	4460890	4
491666	4006503	0
491666	3463466	4
491666	7447495	2
491666	2907302	2
491666	5662632	0
491666	6009457	2
491666	8755307	0
491666	512207	4
491666	5516880	2
491666	6281937	4
491666	5743409	4
491666	1837415	0
491666	327881	0
491666	6190624	0
491666	4132667	0
491666	6441632	0
491666	951696	0
491666	6438297	1
491666	3817377	4
491666	3248375	4
491666	2968502	2
491666	3931551	0
491666	2140533	3
491666	6401702	2
151920	1736571	4
151920	324039	0
151920	678059	4
151920	3761796	0
151920	902236	0
151920	111998	0
151920	8270007	0
151920	6797659	0
151920	8796842	0
151920	1515243	0
151920	2565625	0
151920	6811509	0
151920	1743257	0
151920	837723	2
151920	1324029	0
151920	3379266	0
151920	7082753	0
151920	4984631	0
151920	148285	0
151920	8560971	0
151920	8050929	0
151920	1908936	0
151920	7131320	0
151920	794306	0
151920	4696623	0
151920	1947787	0
151920	2615901	0
151920	5119872	0
151920	8085859	0
151920	700592	0
151920	2593392	0
151920	5653247	0
151920	885160	4
151920	1013835	0
151920	5600474	0
151920	4474398	0
151920	7087388	0
151920	4708019	0
151920	8287655	0
151920	7175468	0
151920	3511722	3
151920	8041569	0
151920	4949109	0
151920	892332	3
151920	3756532	0
151920	8671102	0
151920	592511	0
151920	2853917	0
151920	835085	0
151920	1656944	0
151920	2062438	0
151920	1686053	0
151920	4358146	0
151920	678052	4
151920	1513876	0
151920	6046787	0
151920	8391130	0
151920	6963520	0
151920	6512376	4
151920	654760	0
151920	5185106	0
151920	4262960	0
151920	5726148	0
151920	3759152	0
151920	7611645	0
151920	2195483	0
151920	6062726	0
151920	8106268	0
151920	6320080	0
151920	172908	0
151920	5687424	0
151920	8632782	0
151920	2138224	0
151920	4463409	0
151920	3834158	0
151920	7618575	0
151920	1817278	0
151920	4567489	4
151920	68540	4
151920	5309449	0
151920	2578699	0
151920	6348398	0
151920	7900477	0
151920	5231372	0
151920	2618574	0
151920	2280737	0
151920	2977101	0
151920	1028191	0
151920	8287657	0
151920	8117372	0
151920	8002974	0
151920	6127093	0
151920	8142536	0
151920	7587764	0
151920	710553	0
151920	5821378	0
131918	6292546	4
131918	2969918	0
131918	3946393	0
131918	8232672	0
131918	1754225	0
131918	1671219	3
131918	3621713	1
131918	1355161	3
131918	1953573	0
131918	1790888	0
131918	3018017	0
131918	6880461	0
131918	5996404	0
131918	3731962	4
131918	734188	0
131918	3663866	0
131918	8065951	0
131918	288821	0
131918	2596035	0
131918	7769131	0
131918	3335812	4
131918	729451	0
131918	3015287	0
131918	8727720	0
131918	5898989	0
131918	3828858	1
131918	1662801	0
131918	1906013	0
131918	3118625	0
131918	2539397	0
131918	2946839	0
131918	1216422	0
131918	1352169	0
131918	5996403	0
131918	1172152	0
131918	4899649	0
131918	6282137	0
131918	2284824	0
131918	2312009	0
131918	8435342	0
131918	3766072	0
131918	290359	0
131918	5460122	0
131918	885552	0
131918	3456725	0
131918	7086781	0
131918	8097315	0
131918	7817141	0
131918	2864272	0
131918	4676847	0
131918	923110	0
131918	989574	0
131918	6336732	0
131918	1662793	0
131918	5360144	0
131918	3567922	0
131918	4532433	0
131918	1546633	0
131918	33246	0
131918	795069	0
131918	1754222	0
131918	2052528	0
131918	1540275	0
131918	1287681	0
131918	6886043	0
131918	2880776	0
131918	228675	0
131918	2843147	0
131918	8596172	0
131918	5729491	0
131918	2342293	0
131918	4283646	0
131918	3904288	0
131918	2231814	0
131918	7865470	0
131918	8131708	0
131918	5013334	0
131918	1898961	0
131918	317792	1
131918	4238771	0
131918	7175746	0
131918	3450320	0
131918	8254526	1
131918	6545611	0
131918	317794	0
131918	5557978	0
131918	4846276	0
131918	7086782	0
131918	5404016	0
131918	7865472	1
681607	5210746	4
681607	462600	3
681607	4035409	0
681607	888365	0
681607	7655020	0
681607	1664918	0
681607	5227331	0
681607	2584775	0
681607	6128837	0
681607	6949875	0
681607	422625	0
681607	5087554	0
681607	5587660	0
681607	545752	0
681607	7391387	0
681607	5196514	0
681607	941513	0
681607	867789	0
681607	1238946	0
681607	3838034	0
681607	4591655	0
681607	149685	0
681607	1559511	0
681607	4833909	0
681607	1403576	0
681607	5658478	0
681607	3112284	0
681607	6225372	0
681607	4608579	0
681607	4957866	0
681607	867352	0
681607	2367975	0
681607	2254289	0
681607	8294621	0
681607	3155160	0
681607	4101224	0
681607	1524874	0
681607	6057470	0
681607	4986459	0
681607	7049660	0
681607	7979113	0
681607	7195935	0
681607	1490914	0
681607	6128836	0
681607	878982	0
681607	4392003	0
681607	7781533	0
681607	6276527	0
681607	1598994	0
681607	2458018	0
681607	7435266	0
681607	1054490	0
681607	4855521	0
681607	1693371	0
681607	7259159	0
681607	5010077	0
681607	6523877	0
681607	3171659	0
681607	5645863	0
681607	2613342	0
681607	8330920	0
681607	1305219	0
681607	2388702	0
681607	1403569	0
681607	8406784	0
681607	5774562	0
681607	6726583	0
681607	1812819	0
681607	4261409	0
681607	5744168	0
681607	324082	0
681607	5790521	0
681607	101424	0
681607	3891217	0
681607	7790189	0
681607	8410866	0
681607	1270023	0
681607	5648440	0
681607	7923099	0
681607	7892727	0
681607	6737513	0
681607	7137952	0
681607	7160200	0
681607	3614710	0
681607	1403572	0
681607	2463670	0
681607	6738320	0
681607	6937355	0
681607	6373902	0
681607	101421	0
681607	2866885	0
681607	8711417	0
681607	3221920	0
681607	4063019	0
681607	7406389	0
681607	6471168	0
681607	1612826	2
681607	4288624	0
681607	2217436	0
681607	878827	0
681607	101428	0
681607	3330061	0
681607	5901916	0
681607	4286954	0
681607	4470125	0
681607	1277209	0
681607	8234959	0
681607	4885319	0
681607	6937147	0
681607	1086072	0
681607	2850524	0
681607	5116628	0
681607	4250069	0
849333	6125300	4
849333	4234638	0
849333	6048209	0
849333	8232621	0
849333	1183256	0
849333	1875281	0
849333	7526530	0
849333	7210217	0
849333	2065631	0
849333	8740674	0
849333	6672440	0
849333	7210216	0
849333	3927105	0
849333	925773	0
849333	5009505	0
849333	4746084	0
849333	225010	0
849333	2158492	0
849333	3006882	0
849333	3993452	0
849333	6033951	0
849333	5742104	1
849333	7829532	0
849333	376351	0
849333	8664335	0
849333	5712646	0
849333	5905377	0
849333	7215418	0
849333	6125301	4
849333	4849808	0
849333	2630155	0
849333	7033538	0
849333	5245259	0
849333	7541286	0
849333	4241165	0
849333	8461029	0
849333	3641616	0
849333	7477857	0
849333	2065630	0
849333	748160	0
849333	6617624	0
849333	1707871	0
849333	2773939	0
849333	855527	0
849333	7182067	0
849333	1772458	0
849333	6655604	4
849333	8565847	4
849333	6090898	0
849333	4517673	0
849333	6783815	0
849333	3050047	0
849333	2959311	1
849333	3850570	0
849333	2162634	0
849333	7889694	0
849333	5702315	0
849333	5668566	0
849333	2872392	0
849333	1772460	0
849333	5229781	0
849333	6204476	0
849333	350276	0
849333	7643996	0
849333	3599786	1
849333	1432964	0
849333	4268592	0
849333	1027931	0
849333	812014	0
849333	3823698	0
849333	1251559	0
849333	760963	0
849333	6115736	0
849333	4339740	1
849333	2408549	0
849333	4496596	0
849333	2434439	0
849333	6115738	0
849333	1696965	0
849333	2065629	0
849333	3533483	0
849333	2158494	0
849333	6174421	2
849333	7070163	0
849333	429618	0
849333	1983967	0
849333	2118534	0
849333	3284893	0
849333	7826547	0
849333	1442780	0
849333	7718072	0
849333	342607	2
849333	485024	0
849333	5154524	0
849333	760964	0
849333	2106220	0
849333	2118531	0
849333	1651433	0
849333	2434444	0
849333	7652661	0
849333	2688091	0
849333	381093	0
849333	2801808	0
849333	5655378	1
849333	1723806	0
849333	2138278	0
849333	1723809	0
849333	8245894	0
849333	3349181	0
399998	4848817	4
399998	1010990	0
399998	425121	0
399998	2299414	1
399998	2767566	4
399998	5181304	4
399998	7778757	0
399998	771898	0
399998	1736102	2
399998	6005023	3
399998	1981832	0
399998	4456907	4
399998	4234735	4
399998	5566927	0
399998	6463137	4
399998	7007144	2
399998	4321605	0
399998	7976651	1
399998	7594811	0
399998	5619429	3
399998	973116	1
399998	4518242	1
399998	738746	4
399998	6724617	1
399998	2537911	0
399998	5054708	2
399998	6788946	2
399998	6651839	0
399998	6006022	2
399998	6191714	2
399998	5872622	3
399998	3320844	2
399998	4848823	2
399998	4111272	0
399998	3920515	2
399998	8567449	0
399998	1157459	0
399998	29879	1
399998	3315344	0
399998	7269534	4
399998	5291692	1
399998	2883220	0
399998	6044717	2
399998	6547402	0
399998	2389516	0
399998	6402478	0
399998	1961932	3
399998	1247359	4
399998	2883218	1
399998	5794642	4
399998	101683	0
399998	8011495	4
399998	2776222	4
399998	4160530	0
399998	2359692	0
399998	7007147	2
399998	4074644	0
399998	5980890	3
399998	1646902	1
399998	4078789	1
399998	3952569	0
399998	2571215	4
399998	8067124	1
399998	1610310	0
399998	6594130	0
399998	3247262	0
399998	3390983	1
399998	5099853	0
399998	4078787	2
399998	5619427	4
399998	7788740	2
399998	4700767	0
399998	5872626	0
399998	5820539	2
399998	1772120	0
399998	881395	0
399998	6970042	0
399998	2769810	2
399998	4848822	2
399998	5882722	3
399998	1282571	0
399998	2027509	4
399998	3783178	4
399998	6191712	0
399998	1038642	0
399998	4429459	0
399998	7609558	0
399998	8377535	0
399998	5839529	0
399998	2062459	1
399998	1517870	0
399998	3667780	2
399998	1784308	0
399998	1048298	1
399998	436169	4
399998	1181680	1
399998	4401865	0
399998	779603	1
399998	569269	0
399998	1736098	3
399998	7180127	0
31307	5640713	4
31307	1244805	0
31307	8382640	0
31307	1428191	0
31307	2271227	0
31307	8773878	0
31307	1074589	0
31307	7394639	0
31307	3773337	0
31307	6941962	0
31307	412032	0
31307	6240885	0
31307	719404	0
31307	1541267	0
31307	1244806	0
31307	3145388	0
31307	7994391	0
31307	6165390	0
31307	3240822	0
31307	3418184	0
31307	4648268	0
31307	1746375	0
31307	2061687	4
31307	7092648	0
31307	5400404	0
31307	6517696	0
31307	103416	0
31307	908667	0
31307	1275844	0
31307	2074211	0
31307	1670862	0
31307	617300	0
31307	6428236	0
31307	6250906	0
31307	3787473	4
31307	2266758	0
31307	6557209	0
31307	1858373	0
31307	5041346	0
31307	1861032	0
31307	7324684	0
31307	3099795	1
31307	2222990	1
31307	2464775	0
31307	5126083	0
31307	6286264	0
31307	2222991	0
31307	2615127	4
31307	7571712	0
31307	8394811	0
31307	617298	0
31307	4758066	0
31307	7344100	0
31307	7700317	1
31307	2018651	0
31307	6348532	0
31307	3489618	0
31307	1392506	0
31307	7516259	0
31307	6011271	3
31307	7381460	0
31307	59600	0
31307	5688464	0
31307	1986201	0
31307	7377346	0
31307	1682654	0
31307	509602	2
31307	2420955	4
31307	6825264	0
31307	1068929	0
31307	4781781	0
31307	869837	0
31307	2399592	0
31307	5626728	0
31307	2615129	0
31307	1722011	0
31307	6633767	0
31307	4966107	0
31307	617299	0
31307	1244802	0
31307	2732355	0
31307	7381461	0
31307	3099798	4
31307	3993245	0
31307	289281	0
31307	1158853	0
31307	7195292	0
31307	4738106	0
31307	6358174	0
31307	2295161	0
910153	954343	4
910153	3449427	0
910153	2957299	0
910153	149242	0
910153	7229071	0
910153	2277283	0
910153	7028410	0
910153	2678201	0
910153	5907614	0
910153	7867565	3
910153	5193262	0
910153	2295109	0
910153	7994589	0
910153	5728797	0
910153	7613831	0
910153	4938967	0
910153	1047997	0
910153	1646610	0
910153	5193263	0
910153	601830	0
910153	4102994	0
910153	4784504	0
910153	7500594	1
910153	893391	2
910153	4290823	0
910153	520783	0
910153	8737564	0
910153	1005515	0
910153	6565570	0
910153	7619685	0
910153	1464213	0
910153	1116543	3
910153	5524165	0
910153	8217515	0
910153	1808984	0
910153	6145888	0
910153	4078559	0
910153	6687819	0
910153	4152523	0
910153	5135045	0
910153	6341982	0
910153	3897258	0
910153	520779	0
910153	1658980	0
910153	7257789	0
910153	7568407	0
910153	6507983	0
910153	7712935	0
910153	1494269	0
910153	4078558	0
910153	3789951	1
910153	7503342	0
910153	657743	1
910153	1116549	0
910153	222259	0
910153	2554898	0
910153	5937050	0
910153	3722818	0
910153	7699109	0
910153	5147664	0
910153	3962960	0
910153	6292993	0
910153	5132155	0
910153	391169	0
910153	8091404	0
910153	4318582	0
910153	3717275	0
910153	6206389	0
910153	6065587	0
910153	4784497	0
910153	2259188	0
910153	2558076	1
910153	912982	2
910153	3049533	0
910153	7953960	0
910153	3857961	2
910153	1690801	0
910153	5416187	0
910153	2586143	0
910153	8660682	0
910153	1005514	0
910153	3789944	3
910153	906751	0
910153	3523811	0
910153	1251752	0
910153	2918754	0
910153	810764	0
910153	3057732	0
910153	8629896	0
910153	4587557	0
910153	2586144	0
910153	3384987	2
910153	2625895	0
910153	6276713	0
910153	516271	0
910153	1605208	0
910153	3261875	0
910153	3384989	0
910153	7792532	1
910153	3789945	1
910153	6712384	1
910153	893229	0
910153	1138943	0
910153	2405760	2
128134	6363739	4
128134	3365746	0
128134	5358124	0
128134	3073689	0
128134	7731333	0
128134	178324	0
128134	2507766	0
128134	706319	0
128134	1697458	0
128134	984576	0
128134	8625364	0
128134	6792066	0
128134	1713506	4
128134	1637480	0
128134	29022	0
128134	413908	0
128134	7038911	0
128134	3672797	0
128134	8394519	0
128134	5490907	0
128134	4676561	0
128134	2624570	0
128134	6236627	0
128134	5563613	0
128134	436358	0
128134	4595729	0
128134	6561745	0
128134	3734736	0
128134	2621653	0
128134	6108670	0
128134	5098774	0
128134	7948529	0
128134	910176	0
128134	8625360	0
128134	7719543	0
128134	8439631	0
128134	470281	0
128134	413910	0
128134	125200	0
128134	7863014	0
128134	5601409	0
128134	1722475	0
128134	2695980	0
128134	2933949	0
128134	4311841	0
128134	38938	0
128134	5490903	0
128134	4357831	0
128134	8575330	0
128134	984580	0
128134	5594317	0
128134	5614054	0
128134	436356	0
128134	1274110	0
128134	512585	0
128134	7293405	0
128134	6108671	0
128134	6143493	0
128134	3949496	0
128134	1274107	0
128134	3181414	0
128134	6299254	0
128134	8394517	0
128134	8699336	0
128134	910175	0
128134	470286	0
128134	6332841	0
128134	4133737	0
128134	1642137	0
128134	436364	0
128134	178320	0
128134	7583728	0
128134	391633	0
128134	4413384	0
128134	4175071	0
128134	8469719	0
128134	4628150	0
128134	7616366	0
128134	5116932	0
128134	68437	0
128134	7549317	0
128134	4423565	0
128134	7622835	0
128134	8812809	4
128134	2649219	0
128134	4366575	0
128134	3067023	0
128134	7731330	0
128134	3181415	0
128134	3798568	0
128134	7622841	0
128134	4918035	0
128134	2446372	0
128134	4008865	0
128134	4643119	0
128134	7435575	0
128134	5249553	0
128134	5187540	0
128134	7948531	0
128134	5107377	0
128134	7461256	0
128134	7044188	0
128134	3241745	0
128134	7616371	0
128134	5358117	0
128134	2042644	0
128134	2961082	0
128134	8699334	0
128134	178326	0
128134	5013514	0
821682	3885043	4
821682	1020841	0
821682	6836524	0
821682	7299772	0
821682	2501992	0
821682	6756635	0
821682	1626471	0
821682	993842	0
821682	1345213	0
821682	2395772	0
821682	7479792	0
821682	8577614	0
821682	4674708	0
821682	281346	0
821682	6858569	0
821682	2103449	0
821682	889157	0
821682	4420848	0
821682	1186143	0
821682	6439032	0
821682	3164923	0
821682	8574219	0
821682	6625281	0
821682	7944925	0
821682	4148987	0
821682	2106971	0
821682	4333590	0
821682	6502405	0
821682	5521939	0
821682	5115140	0
821682	4945865	0
821682	1203444	0
821682	8524545	0
821682	8215866	0
821682	2647398	0
821682	58619	0
821682	3507133	0
821682	7576465	0
821682	469708	0
821682	5558809	0
821682	746736	0
821682	725469	0
821682	4797441	0
821682	2881805	0
821682	959661	0
821682	4706962	0
821682	8247008	0
821682	103460	0
821682	1965027	0
821682	416127	0
821682	2840096	0
821682	1214759	0
821682	6096778	0
821682	6295913	0
821682	4695561	0
821682	5726662	0
821682	1319635	0
821682	5479167	0
821682	3528041	0
821682	2512429	0
821682	4298869	0
821682	4346232	0
821682	1715528	0
821682	7628625	0
821682	2186096	0
821682	2321487	0
821682	7180963	0
821682	6435612	0
821682	3068089	0
821682	1016288	0
821682	7054543	0
821682	1837491	0
821682	182260	0
821682	1031029	0
821682	4393792	0
821682	8786578	0
821682	3101699	0
821682	4080189	0
821682	3007387	0
821682	2208504	0
821682	8575876	0
821682	1645341	0
821682	7660297	0
821682	3813326	0
821682	7550383	0
821682	230468	0
821682	4068460	0
821682	928046	0
821682	3232836	0
821682	3885042	3
821682	1142951	0
821682	2373733	0
821682	8006706	0
821682	4006707	0
821682	6892204	0
821682	277395	0
821682	4101131	0
821682	2807251	0
821682	3557864	0
821682	4174634	0
821682	3527020	0
821682	1630675	0
821682	2794231	0
821682	3381008	0
821682	1682506	0
821682	6532070	0
821682	4081428	0
922774	2892594	4
922774	2955599	0
922774	6742581	0
922774	3440869	4
922774	7427311	0
922774	1698343	0
922774	2497723	0
922774	2143416	0
922774	1492665	0
922774	3169179	0
922774	3251093	0
922774	4392463	0
922774	8030144	0
922774	1339563	0
922774	5994582	3
922774	2046844	0
922774	4347538	0
922774	7937528	0
922774	8616158	0
922774	7186638	0
922774	7559211	0
922774	3993226	0
922774	8586908	0
922774	5162962	0
922774	5808033	0
922774	1561611	1
922774	5949676	0
922774	1492664	0
922774	6163911	4
922774	3356100	0
922774	3091204	0
922774	5144632	0
922774	11325	4
922774	338938	2
922774	3893725	0
922774	4260717	0
922774	5038148	3
922774	1346603	0
922774	8478191	4
922774	272453	0
922774	3877456	3
922774	5443311	0
922774	4532195	0
922774	2775415	4
922774	5353310	0
922774	7555694	1
922774	8145494	2
922774	1637627	0
922774	3536794	0
922774	2316818	0
922774	8696060	0
922774	5602220	0
922774	5513911	0
922774	3440873	4
922774	1694744	0
922774	5242705	4
922774	1036031	0
922774	4928443	0
922774	2212184	0
922774	7586345	0
922774	2653223	0
922774	2674367	0
922774	7959422	0
922774	6517208	0
922774	5216278	0
922774	1666304	0
922774	8036758	0
922774	3066161	0
922774	3095686	0
922774	7734021	0
922774	3017558	0
922774	8131716	0
922774	6987700	0
922774	7914888	1
922774	1254533	0
922774	3440874	4
922774	1923919	0
922774	6102623	4
922774	7213902	0
922774	7067457	0
922774	7323836	0
922774	4980461	0
922774	3572951	3
922774	3413865	0
343601	4749026	4
343601	3536560	2
343601	3465725	4
343601	1958400	0
343601	3039588	0
343601	3928516	0
343601	6542785	1
343601	1484073	4
343601	2850461	3
343601	804365	0
343601	6298333	1
343601	6392527	3
343601	6616856	1
343601	3312052	0
343601	3572499	0
343601	7050757	0
343601	45479	0
343601	6650486	1
343601	3709855	0
343601	8535511	4
343601	7223921	1
343601	8090595	0
343601	6854230	4
343601	7345313	3
343601	6292725	0
343601	4199092	4
343601	6374130	3
343601	4385087	3
343601	1123180	0
343601	4635858	0
343601	1897992	0
343601	6804381	4
343601	8390027	4
343601	3842376	2
343601	1754013	2
343601	1335822	3
343601	582391	0
343601	6739583	0
343601	8506755	0
343601	4135250	4
343601	6902452	1
343601	6409498	0
343601	5741607	0
343601	595521	4
343601	7272421	0
343601	7659454	0
343601	1681493	4
343601	3641377	4
343601	1127508	0
343601	2051502	0
343601	7237643	3
343601	4224320	0
343601	1682236	0
343601	2146298	4
343601	419697	3
343601	6703284	0
343601	1563046	1
343601	1123819	3
343601	8667610	1
343601	1981503	0
343601	1084241	1
343601	2599542	3
343601	105833	0
343601	7899826	2
343601	8167747	2
343601	3558154	0
343601	8302785	1
343601	4749030	4
343601	7997876	0
343601	2414010	3
343601	3741401	1
343601	2403196	1
343601	1328328	1
343601	554915	4
343601	21081	3
343601	6438161	0
343601	2146300	2
343601	2260484	1
343601	3535333	0
343601	3559376	2
343601	2733918	1
343601	7223735	1
343601	1194166	1
343601	2217662	4
343601	8414199	0
949853	4187333	4
949853	3507293	0
949853	6213984	0
949853	8406194	0
949853	3606756	0
949853	6363322	4
949853	1243061	0
